COD_TIPO_DATO;TIPO_DATO;IDENTIFICADOR_MINT;COD_NDP;DIRECCION_COMPLETA;DIRECCION AUXILIAR;COD_VIAL;CLASE_VIAL;PARTICULAR_VIAL;NOMBRE_VIAL;TIPO_NÚMERO;NÚMERO;COD_BARRIO;BARRIO;COD_DISTRITO;DISTRITO;UTMX;UTMY;LONGITUD;LATITUD
60001;APARCABICICLETAS;457520;11036029;CALLE DEL MARQUES DE VIANA 56;;488000;CALLE;DEL;MARQUES DE VIANA;NUMERO;56;5;Valdeacederas;6;Tetuán;440407,6853;4479396,883;-3.70290039;40.46310727
60001;APARCABICICLETAS;457522;31045419;CALLE DE SINESIO DELGADO 23;;723600;CALLE;DE;SINESIO DELGADO;NUMERO;23;5;Valdeacederas;6;Tetuán;439888,1749;4480234,952;-3.70910705;40.4706195
60001;APARCABICICLETAS;457527;31028420;PASEO DE LA DIRECCION 295;;238800;PASEO;DE LA;DIRECCION;NUMERO;295;5;Valdeacederas;6;Tetuán;440229,4881;4480227,015;-3.7050803;40.47057262
60001;APARCABICICLETAS;457528;31028420;PASEO DE LA DIRECCION 295;;238800;PASEO;DE LA;DIRECCION;NUMERO;295;5;Valdeacederas;6;Tetuán;440207,9245;4480224,766;-3.70533445;40.47055081
60001;APARCABICICLETAS;457529;31028366;PASEO DE LA DIRECCION 267;;238800;PASEO;DE LA;DIRECCION;NUMERO;267;5;Valdeacederas;6;Tetuán;440143,2337;4480215,902;-3.70609668;40.47046631
60001;APARCABICICLETAS;457519;11036732;CALLE DEL MARQUES DE VIANA 41;;488000;CALLE;DEL;MARQUES DE VIANA;NUMERO;41;6;Berruguete;6;Tetuán;440522,1178;4479282,715;-3.70154004;40.462087
60001;APARCABICICLETAS;457534;20127483;CALLE DE NUESTRA SEÑORA DEL CARMEN 3;;538000;CALLE;DE;NUESTRA SEÑORA DEL CARMEN;NUMERO;3;6;Berruguete;6;Tetuán;440499,6282;4478804,347;-3.70176044;40.45777606
60001;APARCABICICLETAS;457535;11037992;CALLE DE LA HIERBABUENA 2;;362300;CALLE;DE LA;HIERBABUENA;NUMERO;2;6;Berruguete;6;Tetuán;440473,0375;4478983,338;-3.70209082;40.45938658
60001;APARCABICICLETAS;457537;20013036;CALLE DE AMBROSIO VALLEJO 2;;41900;CALLE;DE;AMBROSIO VALLEJO;NUMERO;2;6;Berruguete;6;Tetuán;440138,7358;4478778,683;-3.70601416;40.45751894
60001;APARCABICICLETAS;457625;20013348;CALLE DE JOAQUIN MARIA LOPEZ 50;;396100;CALLE;DE;JOAQUIN MARIA LOPEZ;NUMERO;50;1;Gaztambide;7;Chamberí;439349,0685;4476585,126;-3.71511747;40.43770125
60001;APARCABICICLETAS;457626;11039033;CALLE DE GUZMAN EL BUENO 75;;352700;CALLE;DE;GUZMAN EL BUENO;NUMERO;75;1;Gaztambide;7;Chamberí;439531,2345;4476479,689;-3.71295973;40.4367647
60001;APARCABICICLETAS;457627;20013232;CALLE DE FERNANDO EL CATOLICO 52;;294000;CALLE;DE;FERNANDO EL CATOLICO;NUMERO;52;1;Gaztambide;7;Chamberí;439520,0968;4476195,104;-3.71306395;40.43420022
60001;APARCABICICLETAS;457631;11038665;CALLE DE FERNANDO EL CATOLICO 77;;294000;CALLE;DE;FERNANDO EL CATOLICO;NUMERO;77;1;Gaztambide;7;Chamberí;439147,0336;4476211,773;-3.71746368;40.43432317
60001;APARCABICICLETAS;457633;11038645;CALLE DE MELENDEZ VALDES 67;;501000;CALLE;DE;MELENDEZ VALDES;NUMERO;67;1;Gaztambide;7;Chamberí;439148,662;4476070,673;-3.71743097;40.43305221
60001;APARCABICICLETAS;457639;11039765;CALLE DE VALLEHERMOSO 15;;768800;CALLE;DE;VALLEHERMOSO;NUMERO;15;2;Arapiles;7;Chamberí;439865,4459;4475886,18;-3.70896332;40.43144234
60001;APARCABICICLETAS;457641;20013552;CALLE DE GALILEO 39;;321900;CALLE;DE;GALILEO;NUMERO;39;2;Arapiles;7;Chamberí;439747,4415;4476129,861;-3.71037755;40.43362899
60001;APARCABICICLETAS;457644;11039612;CALLE DE ARAPILES 12;;65900;CALLE;DE;ARAPILES;NUMERO;12;2;Arapiles;7;Chamberí;440027,3712;4476075,092;-3.70707225;40.43315584
60001;APARCABICICLETAS;457646;11039774;PLAZA DEL CONDE DEL VALLE DE SUCHIL 6;;206900;PLAZA;DEL;CONDE DEL VALLE DE SUCHIL;NUMERO;6;2;Arapiles;7;Chamberí;440005,4108;4475785,77;-3.70730383;40.43054791
60001;APARCABICICLETAS;457648;20013640;CALLE DE SAN BERNARDO 93;;661700;CALLE;DE;SAN BERNARDO;NUMERO;93;2;Arapiles;7;Chamberí;440132,1632;4475722,303;-3.70580362;40.42998531
60001;APARCABICICLETAS;457653;11039630;CALLE DE SAN BERNARDO 107;;661700;CALLE;DE;SAN BERNARDO;NUMERO;107;2;Arapiles;7;Chamberí;440183,7302;4475964,019;-3.70521847;40.4321665
60001;APARCABICICLETAS;457654;11039624;CALLE DE MAGALLANES 3;;454800;CALLE;DE;MAGALLANES;NUMERO;3;2;Arapiles;7;Chamberí;440169,4426;4476020,507;-3.70539222;40.43267434
60001;APARCABICICLETAS;457651;11039923;CALLE DE FUENCARRAL 123;;313100;CALLE;DE;FUENCARRAL;NUMERO;123;3;Trafalgar;7;Chamberí;440354,9159;4475798,663;-3.70318486;40.43068919
60001;APARCABICICLETAS;457656;11040240;CALLE DE BRAVO MURILLO 32;;114600;CALLE;DE;BRAVO MURILLO;NUMERO;32;3;Arapiles;7;Chamberí;440258,9523;4476512,382;-3.70438323;40.43711181
60001;APARCABICICLETAS;457678;11040310;CALLE DEL GENERAL ALVAREZ DE CASTRO 46;;328400;CALLE;DEL;GENERAL ALVAREZ DE CASTRO;NUMERO;46;3;Trafalgar;7;Chamberí;440414,9242;4476636,017;-3.70255595;40.43823675
60001;APARCABICICLETAS;457681;11040310;CALLE DEL GENERAL ALVAREZ DE CASTRO 46;;328400;CALLE;DEL;GENERAL ALVAREZ DE CASTRO;NUMERO;46;3;Trafalgar;7;Chamberí;440414,1305;4476621,994;-3.70256399;40.43811037
60001;APARCABICICLETAS;457693;11040521;CALLE DE SANTA ENGRACIA 69;;694525;CALLE;DE;SANTA ENGRACIA;NUMERO;69;3;Trafalgar;7;Chamberí;440731,9452;4476240,691;-3.69878141;40.43469814
60001;APARCABICICLETAS;457698;11040052;CALLE DE TRAFALGAR 22;;750700;CALLE;DE;TRAFALGAR;NUMERO;22;3;Trafalgar;7;Chamberí;440568,4985;4475975,375;-3.70068353;40.43229638
60001;APARCABICICLETAS;457734;11040784;CALLE DE SANTA ENGRACIA 15;;694525;CALLE;DE;SANTA ENGRACIA;NUMERO;15;3;Trafalgar;7;Chamberí;440902,5356;4475714,53;-3.69672134;40.42997037
60001;APARCABICICLETAS;457737;31037600;CALLE DE FRANCISCO DE ROJAS 14;;308800;CALLE;DE;FRANCISCO DE ROJAS;NUMERO;14;3;Trafalgar;7;Chamberí;440636,0997;4475784,762;-3.69986878;40.43058408
60001;APARCABICICLETAS;457689;20014366;CALLE DE ALONSO CANO 19;;34700;CALLE;DE;ALONSO CANO;NUMERO;19;4;Almagro;7;Chamberí;440827,4599;4476466,911;-3.69767642;40.43674282
60001;APARCABICICLETAS;457702;31051021;PLAZA DE CHAMBERI 12;;227900;PLAZA;DE;CHAMBERI;NUMERO;12;4;Almagro;7;Chamberí;440830,9657;4476000,113;-3.69759163;40.43253795
60001;APARCABICICLETAS;457706;31012940;PASEO DE EDUARDO DATO 2;;256500;PASEO;DE;EDUARDO DATO;NUMERO;2;4;Almagro;7;Chamberí;441004,9296;4476013,872;-3.69554205;40.43267425
60001;APARCABICICLETAS;457716;11041298;CALLE DE FERNANDEZ DE LA HOZ 27;;293100;CALLE;DE;FERNANDEZ DE LA HOZ;NUMERO;27;4;Almagro;7;Chamberí;441059,8308;4476225,539;-3.69491445;40.43458493
60001;APARCABICICLETAS;457719;11041370;PASEO DEL GENERAL MARTINEZ CAMPOS 31;;331100;PASEO;DEL;GENERAL MARTINEZ CAMPOS;NUMERO;31;4;Almagro;7;Chamberí;441140,132;4476290,097;-3.69397373;40.43517219
60001;APARCABICICLETAS;457722;11041557;PASEO DEL GENERAL MARTINEZ CAMPOS 37;;331100;PASEO;DEL;GENERAL MARTINEZ CAMPOS;NUMERO;37;4;Almagro;7;Chamberí;441260,1207;4476293,537;-3.69255944;40.43521166
60001;APARCABICICLETAS;457723;11041249;CALLE DE MIGUEL ANGEL 1;;505700;CALLE;DE;MIGUEL ANGEL;NUMERO;1;4;Almagro;7;Chamberí;441354,5772;4476112,464;-3.69142914;40.43358714
60001;APARCABICICLETAS;457725;20014210;CALLE DE FORTUNY 49;;300300;CALLE;DE;FORTUNY;NUMERO;49;4;Almagro;7;Chamberí;441468,8774;4476144,082;-3.69008455;40.43388002
60001;APARCABICICLETAS;457728;11041192;PASEO DE LA CASTELLANA 35;;153600;PASEO;DE LA;CASTELLANA;NUMERO;35;4;Almagro;7;Chamberí;441580,9287;4476150,961;-3.68876418;40.43394987
60001;APARCABICICLETAS;457729;11040978;CALLE DE ZURBARAN 21;;807100;CALLE;DE;ZURBARAN;NUMERO;21;4;Almagro;7;Chamberí;441358,8105;4475661,216;-3.6913376;40.42952239
60001;APARCABICICLETAS;457731;20014094;CALLE DE ALMAGRO 7;;31400;CALLE;DE;ALMAGRO;NUMERO;7;4;Almagro;7;Chamberí;441088,5381;4475597,848;-3.69451783;40.42893244
60001;APARCABICICLETAS;457567;20014624;CALLE DE AGUSTIN DE BETANCOURT 15;;9800;CALLE;DE;AGUSTIN DE BETANCOURT;NUMERO;15;5;Rios Rosas;7;Chamberí;441036,2565;4477291,381;-3.69529128;40.44418485
60001;APARCABICICLETAS;457568;20066514;PASEO DE LA CASTELLANA 67;;153600;PASEO;DE LA;CASTELLANA;NUMERO;67;5;Rios Rosas;7;Chamberí;441327,2988;4477339,139;-3.69186401;40.44463566
60001;APARCABICICLETAS;457570;11041676;PASEO DE LA CASTELLANA 65;;153600;PASEO;DE LA;CASTELLANA;NUMERO;65;5;Rios Rosas;7;Chamberí;441321,3476;4477190,442;-3.69192044;40.44329572
60001;APARCABICICLETAS;457572;31035629;PLAZA DE SAN JUAN DE LA CRUZ 3;;674800;PLAZA;DE;SAN JUAN DE LA CRUZ;NUMERO;3;5;Rios Rosas;7;Chamberí;441163,6336;4476959,461;-3.69375864;40.44120379
60001;APARCABICICLETAS;457573;20014598;CALLE DE RIOS ROSAS 57;;642000;CALLE;DE;RIOS ROSAS;NUMERO;57;5;Rios Rosas;7;Chamberí;441013,8792;4477027,723;-3.69553065;40.44180812
60001;APARCABICICLETAS;457575;11042093;CALLE DE RIOS ROSAS 21;;642000;CALLE;DE;RIOS ROSAS;NUMERO;21;5;Rios Rosas;7;Chamberí;440594,9106;4477058,415;-3.70047341;40.44205478
60001;APARCABICICLETAS;457579;11041972;CALLE DE SANTA ENGRACIA 125;;694525;CALLE;DE;SANTA ENGRACIA;NUMERO;125;5;Rios Rosas;7;Chamberí;440569,1137;4476757,583;-3.70074943;40.43934291
60001;APARCABICICLETAS;457580;11042066;CALLE DE SANTA ENGRACIA 142;;694525;CALLE;DE;SANTA ENGRACIA;NUMERO;142;5;Rios Rosas;7;Chamberí;440419,2269;4477275,421;-3.70256519;40.44399709
60001;APARCABICICLETAS;457581;11042318;CALLE DE MAUDES 14;;496400;CALLE;DE;MAUDES;NUMERO;14;5;Rios Rosas;7;Chamberí;440489,3417;4477428,086;-3.70175277;40.44537738
60001;APARCABICICLETAS;457584;11042290;CALLE DE RAIMUNDO FERNANDEZ VILLAVERDE 32;;627700;CALLE;DE;RAIMUNDO FERNANDEZ VILLAVERDE;NUMERO;32;5;Rios Rosas;7;Chamberí;440737,1244;4477517,25;-3.69883943;40.44619831
60001;APARCABICICLETAS;457683;11041733;CALLE DE JOSE ABASCAL 39;;397700;CALLE;DE;JOSE ABASCAL;NUMERO;39;5;Rios Rosas;7;Chamberí;440892,0514;4476651,236;-3.69693205;40.4384079
60001;APARCABICICLETAS;457688;31046076;PASEO DE LA CASTELLANA 53;;153600;PASEO;DE LA;CASTELLANA;NUMERO;53;5;Rios Rosas;7;Chamberí;441385,368;4476632,583;-3.69111412;40.43827478
60001;APARCABICICLETAS;457587;11042383;GLORIETA DE CUATRO CAMINOS 1;;223600;GLORIETA;DE;CUATRO CAMINOS;NUMERO;1;6;Vallehermoso;7;Chamberí;440292,2267;4477570,167;-3.70409035;40.44664318
60001;APARCABICICLETAS;457588;11042375;CALLE DE BRAVO MURILLO 85;;114600;CALLE;DE;BRAVO MURILLO;NUMERO;85;6;Vallehermoso;7;Chamberí;440286,9585;4477386,977;-3.70413525;40.44499254
60001;APARCABICICLETAS;457590;11042435;CALLE DEL MARQUES DE LEMA 7;;485500;CALLE;DEL;MARQUES DE LEMA;NUMERO;7;6;Vallehermoso;7;Chamberí;440117,0279;4477437,235;-3.70614366;40.44543307
60001;APARCABICICLETAS;457591;11042396;CALLE DE ESQUILACHE 1;;276300;CALLE;DE;ESQUILACHE;NUMERO;1;6;Vallehermoso;7;Chamberí;440197,3291;4477168,286;-3.70517149;40.44301604
60001;APARCABICICLETAS;457593;31050186;AVENIDA DE FILIPINAS 11;;297025;AVENIDA;DE;FILIPINAS;NUMERO;11;6;Vallehermoso;7;Chamberí;440211,0874;4477064,833;-3.70499953;40.44208508
60001;APARCABICICLETAS;457594;11042492;AVENIDA DE FILIPINAS 34;;297025;AVENIDA;DE;FILIPINAS;NUMERO;34;6;Vallehermoso;7;Chamberí;439935,7879;4476938,891;-3.70823358;40.44093071
60001;APARCABICICLETAS;457596;11042628;PASEO DE SAN FRANCISCO DE SALES 42;;669400;PASEO;DE;SAN FRANCISCO DE SALES;NUMERO;42;6;Vallehermoso;7;Chamberí;439617,0967;4477153,213;-3.71201145;40.44283832
60001;APARCABICICLETAS;457597;11042618;CALLE DE MELQUIADES ALVAREZ 8;;419300;CALLE;DE;MELQUIADES ALVAREZ;NUMERO;8;6;Vallehermoso;7;Chamberí;439605,4122;4476974,187;-3.7121322;40.44122473
60001;APARCABICICLETAS;457598;11042610;CALLE DE GUZMAN EL BUENO 94;;352700;CALLE;DE;GUZMAN EL BUENO;NUMERO;94;6;Vallehermoso;7;Chamberí;439560,6975;4476900,632;-3.71265241;40.44055887
60001;APARCABICICLETAS;457599;11042635;CALLE DE JESUS MAESTRO 3;;393600;CALLE;DE;JESUS MAESTRO;NUMERO;3;6;Vallehermoso;7;Chamberí;439695,1061;4476922,99;-3.71106981;40.44077004
60001;APARCABICICLETAS;457601;11042602;AVENIDA DE FILIPINAS 5;;297025;AVENIDA;DE;FILIPINAS;NUMERO;5;6;Vallehermoso;7;Chamberí;439711,5103;4476824,565;-3.71086706;40.43988457
60001;APARCABICICLETAS;457603;31044157;CALLE DEL GENERAL IBAÑEZ DE IBERO 4;;330200;CALLE;DEL;GENERAL IBAÑEZ DE IBERO;NUMERO;4;6;Vallehermoso;7;Chamberí;439760,7229;4477484,304;-3.71034939;40.44583135
60001;APARCABICICLETAS;457607;11042963;CALLE DEL GENERAL ASENSIO CABANILLAS 15;;328950;CALLE;DEL;GENERAL ASENSIO CABANILLAS;NUMERO;15;6;Vallehermoso;7;Chamberí;439305,5064;4477391,965;-3.71570814;40.44496641
60001;APARCABICICLETAS;457611;11042839;CALLE DE ISAAC PERAL 60;;376800;CALLE;DE;ISAAC PERAL;NUMERO;60;6;Vallehermoso;7;Chamberí;439013,9762;4477171,539;-3.71912444;40.44295939
60001;APARCABICICLETAS;457615;11042850;CALLE DE JULIAN ROMEA 20;;423200;CALLE;DE;JULIAN ROMEA;NUMERO;20;6;Vallehermoso;7;Chamberí;439183,8527;4477144,504;-3.71711888;40.44272829
60001;APARCABICICLETAS;457658;31044176;CALLE DE BRAVO MURILLO 49;;114600;CALLE;DE;BRAVO MURILLO;NUMERO;49;6;Vallehermoso;7;Chamberí;440265,6992;4476714,672;-3.7043227;40.43893461
60001;APARCABICICLETAS;457661;11042545;CALLE DE CEA BERMUDEZ 26;;159800;CALLE;DE;CEA BERMUDEZ;NUMERO;26;6;Vallehermoso;7;Chamberí;439873,7179;4476716,451;-3.70894436;40.43892238
60001;APARCABICICLETAS;458013;20146709;PLAZA DEL MARQUES DE COMILLAS 1;;484300;PLAZA;DEL;MARQUES DE COMILLAS;NUMERO;1;6;Vallehermoso;7;Chamberí;438997,7473;4477444,865;-3.71934204;40.44542043
60001;APARCABICICLETAS;457609;11043015;AVENIDA DE LA MONCLOA 17;;514000;AVENIDA;DE LA;MONCLOA;NUMERO;17;6;Vallehermoso;7;Chamberí;439095,1622;4477570,559;-3.71820546;40.44655987
60001;APARCABICICLETAS;227269;31006789;CALLE DE MIRA EL RIO 4;CENTRO SOCIOCULTURAL ALFONSO XII;509800;CALLE;DE;MIRA EL RIO;NUMERO;4;1;El Pardo;8;Fuencarral - El Pardo;434123,8953;4485748,22;-3.77767272;40.51984697
60001;APARCABICICLETAS;226835;31022099;AVENIDA DE LA GUARDIA 19;COLEGIO PUBLICO MONTE EL PARDO;348500;AVENIDA;DE LA;GUARDIA;NUMERO;19;1;El Pardo;8;Fuencarral - El Pardo;434413,3882;4485449,072;-3.77422453;40.51717514
60001;APARCABICICLETAS;211592;20148701;CALLE DE FRESNEDILLAS 8;Parque del Poblado San Francisco (Carril Bici);312150;CALLE;DE;FRESNEDILLAS;NUMERO;8;2;Fuentelareina;8;Fuencarral - El Pardo;437310,1;4481182,434;-3.73961052;40.47896414
60001;APARCABICICLETAS;209788;20097783;CALLE DE SANTIAGO DE COMPOSTELA 104;Inst. Deportiva Básica Isla de Tabarca;700750;CALLE;DE;SANTIAGO DE COMPOSTELA;NUMERO;104;3;Peñagrande;8;Fuencarral - El Pardo;438918,6287;4480937,564;-3.72061108;40.47687814
60001;APARCABICICLETAS;212758;11045647;CALLE DE FERMIN CABALLERO 82;COLEGIO BRAVO MURILLO;291650;CALLE;DE;FERMIN CABALLERO;NUMERO;82;3;Peñagrande;8;Fuencarral - El Pardo;439202,6287;4481297,562;-3.71729534;40.48014197
60001;APARCABICICLETAS;214609;11045555;CALLE DE LA ISLA DE AROSA 47;COLEGIO LA SALLE;379875;CALLE;DE LA;ISLA DE AROSA;NUMERO;47;3;Peñagrande;8;Fuencarral - El Pardo;439167,111;4481527,959;-3.71773646;40.48221487
60001;APARCABICICLETAS;214877;11077589;CALLE DE RAMON GOMEZ DE LA SERNA 103;COLEGIO PÚBLICO ALHAMBRA;629950;CALLE;DE;RAMON GOMEZ DE LA SERNA;NUMERO;103;3;Peñagrande;8;Fuencarral - El Pardo;438342,3976;4481550,262;-3.72746826;40.48235495
60001;APARCABICICLETAS;215420;11045499;PLAZA DEL PICO SALVAGUARDIA 8;CASA DE NIÑOS ARROYOFRESNO;591000;PLAZA;DEL;PICO SALVAGUARDIA;NUMERO;8;3;Peñagrande;8;Fuencarral - El Pardo;438938,5991;4481621,411;-3.72044135;40.48303994
60001;APARCABICICLETAS;216205;31015444;CALLE DE ROSALIA DE CASTRO 69;Barrio de Argentina. Anillo verde ciclista. Frente a la cancha.;648750;CALLE;DE;ROSALIA DE CASTRO;NUMERO;69;3;Peñagrande;8;Fuencarral - El Pardo;437758,3187;4481790,769;-3.7343826;40.48447793
60001;APARCABICICLETAS;216640;20087521;CALLE DE LOS RISCOS DE POLANCO 3;INS.DEP/METRO LACOMA;1408;CALLE;DE LOS;RISCOS DE POLANCO;NUMERO;3;3;Peñagrande;8;Fuencarral - El Pardo;438735,6342;4481846,569;-3.72285764;40.48505329
60001;APARCABICICLETAS;205615;31044378;CALLE DE LA CABRERA 33;INSTALACIÓN DEPORTIVA LA CABRERA;1935;CALLE;DE;LA CABRERA;NUMERO;33;3;Peñagrande;8;Fuencarral - El Pardo;439064,6253;4480413,56;-3.71883846;40.47216845
60001;APARCABICICLETAS;3551687;11045935;AVENIDA DE MONFORTE DE LEMOS 38;JUNTA MUNICIPAL FUENCARRAL EL PARDO;514425;AVENIDA;DE;MONFORTE DE LEMOS;NUMERO;38;4;Pilar;8;Fuencarral - El Pardo;439866,4007;4481106,564;-3.70944653;40.47846973
60001;APARCABICICLETAS;205202;20097696;CALLE DE BECERREA 4;INSTALACIÓN DEPORTIVA VEREDA DE GANAPANES;935;CALLE;DE;BECERREA;NUMERO;4;4;Pilar;8;Fuencarral - El Pardo;439546,4549;4480320,221;-3.71314597;40.47136283
60001;APARCABICICLETAS;205468;31022383;CALLE DE CELANOVA 2;CENTRO EDUCACION PRIMARIA GUATEMALA;161100;CALLE;DE;CELANOVA;NUMERO;2;4;Pilar;8;Fuencarral - El Pardo;439447,9354;4480380,762;-3.71431386;40.47190103
60001;APARCABICICLETAS;207288;20104396;AVENIDA DE EL FERROL 43;I.E.S GREGORIO MARAÑON;296250;AVENIDA;DE;EL FERROL;NUMERO;43;4;Pilar;8;Fuencarral - El Pardo;439833,5729;4480651,684;-3.70979064;40.47436962
60001;APARCABICICLETAS;214966;11045737;CALLE DE FERMIN CABALLERO 68;C.P. CARDENAL HERRERA ORIA;291650;CALLE;DE;FERMIN CABALLERO;NUMERO;68;4;Pilar;8;Fuencarral - El Pardo;439742,449;4481560,691;-3.71095194;40.48255168
60001;APARCABICICLETAS;215681;20139529;CALLE DE GINZO DE LIMIA 47;PARROQUIA DE SANTA MARIA DE LA ESPERANZA;337350;CALLE;DE;GINZO DE LIMIA;NUMERO;47;4;Pilar;8;Fuencarral - El Pardo;440094,8176;4481673,927;-3.7068055;40.48359725
60001;APARCABICICLETAS;4745556;11045935;AVENIDA DE MONFORTE DE LEMOS 38;CENTRO CÍVICO LA VAGUADA;514425;AVENIDA;DE;MONFORTE DE LEMOS;NUMERO;38;4;Pilar;8;Fuencarral - El Pardo;439878,9948;4481135,007;-3.70930065;40.47872686
60001;APARCABICICLETAS;205792;11046264;CALLE DE RIBADAVIA 20;C.P FEDERICO GARCÍA LORCA;639400;CALLE;DE;RIBADAVIA;NUMERO;20;4;Pilar;8;Fuencarral - El Pardo;440227,4799;4480446,74;-3.7051247;40.47255185
60001;APARCABICICLETAS;207485;31054399;CALLE DE SARRIA 49;C.P LUIS DE GONGORA;704100;CALLE;DE;SARRIA;NUMERO;49;4;Pilar;8;Fuencarral - El Pardo;439433,6242;4480672,557;-3.71451053;40.47452858
60001;APARCABICICLETAS;3551688;11045934;AVENIDA DE MONFORTE DE LEMOS 40;JUNTA MUNICIPAL FUENCARRAL EL PARDO;514425;AVENIDA;DE;MONFORTE DE LEMOS;NUMERO;40;4;Pilar;8;Fuencarral - El Pardo;439855,5546;4481102,93;-3.70957414;40.4784362
60001;APARCABICICLETAS;4745561;20095215;PASEO DE LA VAGUADA 11;TEATRO DE MADRID;945;PASEO;DE LA;VAGUADA;NUMERO;11;4;Pilar;8;Fuencarral - El Pardo;439845,7194;4481254,452;-3.70970454;40.47980045
60001;APARCABICICLETAS;457524;20047808;CALLE DE SINESIO DELGADO 34;;723600;CALLE;DE;SINESIO DELGADO;NUMERO;34;4;Valdeacederas;8;Tetuán;440136,8837;4480338,272;-3.70618313;40.4715682
60001;APARCABICICLETAS;457525;20047808;CALLE DE SINESIO DELGADO 34;;723600;CALLE;DE;SINESIO DELGADO;NUMERO;34;4;Valdeacederas;8;Tetuán;440158,9765;4480322,662;-3.70592105;40.47142917
60001;APARCABICICLETAS;457526;20047796;CALLE DE SINESIO DELGADO 28;;723600;CALLE;DE;SINESIO DELGADO;NUMERO;28;4;Valdeacederas;8;Tetuán;440247,3475;4480305,067;-3.70487699;40.47127703
60001;APARCABICICLETAS;207342;11046911;CALLE DE SINESIO DELGADO 2;CUATRO TORRES BUSINESS AREA;723600;CALLE;DE;SINESIO DELGADO;NUMERO;2;5;La Paz;8;Fuencarral - El Pardo;441627,6103;4480656,532;-3.68862809;40.47454132
60001;APARCABICICLETAS;208440;31022711;CALLE DE GINZO DE LIMIA 2;C.P. BREOGÁN;337350;CALLE;DE;GINZO DE LIMIA;NUMERO;2;5;La Paz;8;Fuencarral - El Pardo;440441,1901;4480774,813;-3.70263459;40.47552261
60001;APARCABICICLETAS;211608;11046919;AVENIDA DE MONFORTE DE LEMOS 13;POLIDEPORTIVO VICENTE DEL BOSQUE;514425;AVENIDA;DE;MONFORTE DE LEMOS;NUMERO;13;5;La Paz;8;Fuencarral - El Pardo;441204,6158;4481173,539;-3.6936658;40.47916889
60001;APARCABICICLETAS;212414;20095316;AVENIDA DE MONFORTE DE LEMOS 28;IES PRINCIPE FELIPE;514425;AVENIDA;DE;MONFORTE DE LEMOS;NUMERO;28;5;La Paz;8;Fuencarral - El Pardo;440442,9857;4481258,647;-3.70265884;40.4798813
60001;APARCABICICLETAS;216786;11045831;CALLE DE VALENCIA DE DON JUAN 4;C.E.I.P. LORENZO LUZURIAGA;765850;CALLE;DE;VALENCIA DE DON JUAN;NUMERO;4;5;La Paz;8;Fuencarral - El Pardo;440221,9406;4481875,553;-3.70532473;40.48542272
60001;APARCABICICLETAS;217460;11045818;CALLE DE ALFREDO MARQUERIE 21;IES DAMASO ALONSO;28050;CALLE;DE;ALFREDO MARQUERIE;NUMERO;21;5;La Paz;8;Fuencarral - El Pardo;440606,6459;4482093,036;-3.70080628;40.48740951
60001;APARCABICICLETAS;217575;20165668;CALLE DE SANGENJO 38;BIBLIOTECA PUBLICA RAFAEL ALBERTI;691050;CALLE;DE;SANGENJO;NUMERO;38;5;La Paz;8;Fuencarral - El Pardo;440804,3972;4482160,865;-3.69847943;40.48803466
60001;APARCABICICLETAS;225577;31050947;CALLE DE PORTOMARIN 21;ANILLO VERDE CICLISTA (C/ de Portomarín);2794;CALLE;DE;PORTOMARIN;NUMERO;21;6;Valverde;8;Fuencarral - El Pardo;443426,5984;4484849,44;-3.66778089;40.51243729
60001;APARCABICICLETAS;3537003;31029489;CALLE DE BERDUN 2;AVENIDA SANTO DOMINGO DE LA CALZADA;2850;CALLE;DE;BERDUN;NUMERO;2;6;Valverde;8;Fuencarral - El Pardo;442327,9647;4484289,897;-3.68069711;40.50732105
60001;APARCABICICLETAS;3566463;31030555;CALLE DE LA SIERRA DE ATAPUERCA 49;CARRIL BICI (CERRO DE LAS TABLAS );2797;CALLE;DE LA;SIERRA DE ATAPUERCA;NUMERO;49;6;Valverde;8;Fuencarral - El Pardo;443745,2283;4484431,058;-3.66398291;40.50869001
60001;APARCABICICLETAS;216969;11047353;CALLE DE LA VIRGEN DE ARANZAZU 5;C.P. ENRIQUE GRANADOS;791700;CALLE;DE LA;VIRGEN DE ARANZAZU;NUMERO;5;6;Valverde;8;Fuencarral - El Pardo;441430,0437;4481911,147;-3.69107454;40.48582948
60001;APARCABICICLETAS;217666;11047267;CALLE DE FRANCISCO SANCHA 44;CERCANIAS RAMON Y CAJAL;309650;CALLE;DE;FRANCISCO SANCHA;NUMERO;44;6;Valverde;8;Fuencarral - El Pardo;441242,621;4482181,542;-3.69331088;40.48825206
60001;APARCABICICLETAS;217909;20152071;CALLE DE LABASTIDA 1;POLIGONO INDUSTRIAL DE FUENCARRAL;427150;CALLE;DE;LABASTIDA;NUMERO;1;6;Valverde;8;Fuencarral - El Pardo;441513,6239;4482196,949;-3.69011481;40.48840999
60001;APARCABICICLETAS;220887;20016402;CALLEJÓN DE DOMINE 6;COLEGIO EDUCACION ESPECIAL FRANCISCO DEL POZO;246800;CALLEJÓN;DE;DOMINE;NUMERO;6;6;Valverde;8;Fuencarral - El Pardo;441837,5021;4482858,156;-3.68635413;40.49438915
